id,created_at,updated_at,Button,Latitude,Longitude,Height,Year,Month,Day,Hour,Minute,Second,Hundredth,Charge,Voltage,Current,Speed,Odometer,break_pedal,gas_pedal,Ax,Ay,Az,Gx,Gy,Gz,veiculos_eletricos_id
1883,"2021-01-14 12:04:38","2021-01-14 12:04:38",0,-21.79038000,-46.56123000,1219.00,2021,1,13,19,49,11,NULL,0,0,0,16.00,5353,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1884,"2021-01-14 12:04:38","2021-01-14 12:04:38",0,-21.78752000,-46.56168000,1227.00,2021,1,13,19,50,39,NULL,0,0,0,14.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1885,"2021-01-14 12:04:39","2021-01-14 12:04:39",0,-21.78585000,-46.56293000,1260.00,2021,1,13,19,58,17,NULL,0,387,10,16.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1886,"2021-01-14 12:04:39","2021-01-14 12:04:39",0,-21.78659000,-46.56356000,1235.00,2021,1,13,19,59,43,NULL,0,387,9,20.00,5354,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1887,"2021-01-14 12:04:39","2021-01-14 12:04:39",0,-21.78902000,-46.56415000,1220.00,2021,1,13,20,1,19,NULL,0,388,0,18.00,0,18,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1888,"2021-01-14 12:04:39","2021-01-14 12:04:39",0,-21.79273000,-46.56541000,1211.00,2021,1,13,20,2,28,NULL,0,0,0,16.00,5355,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1889,"2021-01-14 12:04:40","2021-01-14 12:04:40",0,-21.79296000,-46.56587000,1235.00,2021,1,13,20,3,55,NULL,0,0,0,4.00,5355,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1890,"2021-01-14 12:04:40","2021-01-14 12:04:40",0,-21.79292000,-46.56587000,1249.00,2021,1,13,20,5,23,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1891,"2021-01-14 12:04:40","2021-01-14 12:04:40",0,-21.79288000,-46.56591000,1248.00,2021,1,13,20,6,53,NULL,0,0,0,0.00,5355,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1892,"2021-01-14 12:04:41","2021-01-14 12:04:41",0,-21.79296000,-46.56589000,1243.00,2021,1,13,20,8,21,NULL,0,0,0,0.00,5355,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1893,"2021-01-14 12:04:41","2021-01-14 12:04:41",0,-21.79291000,-46.56593000,1253.00,2021,1,13,20,9,50,NULL,88,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1894,"2021-01-14 12:04:41","2021-01-14 12:04:41",0,-21.79297000,-46.56590000,1246.00,2021,1,13,20,11,18,NULL,0,0,0,0.00,5355,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1895,"2021-01-14 12:04:42","2021-01-14 12:04:42",0,-21.79295000,-46.56595000,1248.00,2021,1,13,20,12,48,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1896,"2021-01-14 12:04:42","2021-01-14 12:04:42",0,-21.79299000,-46.56590000,1249.00,2021,1,13,20,14,14,NULL,0,0,0,0.00,5355,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1897,"2021-01-14 12:04:42","2021-01-14 12:04:42",0,-21.79301000,-46.56602000,1250.00,2021,1,13,20,15,46,NULL,0,387,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1898,"2021-01-14 12:04:43","2021-01-14 12:04:43",0,-21.79246000,-46.56702000,1245.00,2021,1,13,20,17,14,NULL,0,386,10,20.00,5355,6,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1899,"2021-01-14 12:04:43","2021-01-14 12:04:43",0,-21.79156000,-46.56816000,1234.00,2021,1,13,20,18,45,NULL,0,387,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1900,"2021-01-14 12:04:43","2021-01-14 12:04:43",0,-21.79155000,-46.56815000,1213.00,2021,1,13,20,20,15,NULL,0,387,0,0.00,5356,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1901,"2021-01-14 12:04:44","2021-01-14 12:04:44",0,-21.79158000,-46.56812000,1201.00,2021,1,13,20,21,49,NULL,0,387,0,0.00,5356,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1902,"2021-01-14 12:04:44","2021-01-14 12:04:44",0,-21.79159000,-46.56807000,1165.00,2021,1,13,20,23,23,NULL,0,387,0,0.00,5356,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1903,"2021-01-14 12:04:44","2021-01-14 12:04:44",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1904,"2021-01-14 12:04:44","2021-01-14 12:04:44",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,9.00,5356,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1905,"2021-01-14 12:04:45","2021-01-14 12:04:45",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,22.00,5356,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1906,"2021-01-14 12:04:45","2021-01-14 12:04:45",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,389,-24,36.00,5356,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1907,"2021-01-14 12:04:45","2021-01-14 12:04:45",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0.00,5357,18,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1908,"2021-01-14 12:04:45","2021-01-14 12:04:45",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,377,5,39.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1909,"2021-01-14 12:04:46","2021-01-14 12:04:46",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,6.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1910,"2021-01-14 12:04:46","2021-01-14 12:04:46",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,383,17,11.00,5358,0,32,NULL,NULL,NULL,NULL,NULL,NULL,1
1911,"2021-01-14 12:04:46","2021-01-14 12:04:46",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,385,-6,12.00,5359,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1912,"2021-01-14 12:06:06","2021-01-14 12:06:06",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1913,"2021-01-14 12:06:06","2021-01-14 12:06:06",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1914,"2021-01-14 12:06:07","2021-01-14 12:06:07",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1915,"2021-01-14 12:06:07","2021-01-14 12:06:07",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1916,"2021-01-14 12:06:07","2021-01-14 12:06:07",0,-21.79144000,-46.56792000,1213.00,2021,1,13,14,51,22,NULL,0,390,0,0.00,5349,16,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1917,"2021-01-14 12:06:08","2021-01-14 12:06:08",0,-21.79143000,-46.56790000,1206.00,2021,1,13,14,52,47,NULL,0,390,0,0.00,5349,16,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1918,"2021-01-14 12:06:09","2021-01-14 12:06:09",0,-21.79145000,-46.56793000,1206.00,2021,1,13,14,54,11,NULL,91,390,0,0.00,5349,16,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1919,"2021-01-14 12:06:09","2021-01-14 12:06:09",0,-21.79144000,-46.56794000,1209.00,2021,1,13,14,55,31,NULL,0,390,0,0.00,5349,12,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1920,"2021-01-14 12:06:09","2021-01-14 12:06:09",0,-21.79143000,-46.56695000,1199.00,2021,1,13,14,56,53,NULL,91,387,24,23.00,5349,0,32,NULL,NULL,NULL,NULL,NULL,NULL,1
1921,"2021-01-14 12:06:09","2021-01-14 12:06:09",0,-21.79170000,-46.56572000,1204.00,2021,1,13,14,58,12,NULL,91,389,11,0.00,5349,0,8,NULL,NULL,NULL,NULL,NULL,NULL,1
1922,"2021-01-14 12:06:09","2021-01-14 12:06:09",0,-21.79477000,-46.56181000,1185.00,2021,1,13,14,59,36,NULL,91,385,28,34.00,5349,0,34,NULL,NULL,NULL,NULL,NULL,NULL,1
1923,"2021-01-14 12:06:10","2021-01-14 12:06:10",0,-21.79910000,-46.55825000,1224.00,2021,1,13,15,0,59,NULL,91,385,20,36.00,5350,0,40,NULL,NULL,NULL,NULL,NULL,NULL,1
1924,"2021-01-14 12:06:10","2021-01-14 12:06:10",0,-21.79866000,-46.55522000,1319.00,2021,1,13,15,2,20,NULL,0,389,-24,28.00,5351,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1925,"2021-01-14 12:06:10","2021-01-14 12:06:10",0,-21.79585000,-46.55717000,1305.00,2021,1,13,15,3,39,NULL,0,387,-2,31.00,5351,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1926,"2021-01-14 12:06:10","2021-01-14 12:06:10",0,-21.79481000,-46.55679000,1309.00,2021,1,13,15,4,54,NULL,0,388,0,0.00,5352,10,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1927,"2021-01-14 12:06:11","2021-01-14 12:06:11",0,-21.79367000,-46.55706000,1322.00,2021,1,13,15,5,33,NULL,89,388,0,0.00,5352,26,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1928,"2021-01-14 12:06:13","2021-01-14 12:06:13",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,388,1,0.00,5352,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1929,"2021-01-14 12:06:13","2021-01-14 12:06:13",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,388,0,0.00,5352,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1930,"2021-01-14 12:06:14","2021-01-14 12:06:14",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,388,0,0.00,5352,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1931,"2021-01-14 12:06:14","2021-01-14 12:06:14",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,388,0,0.00,0,18,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1932,"2021-01-14 12:06:14","2021-01-14 12:06:14",0,-21.79505000,-46.55671000,1301.00,2021,1,13,19,40,44,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1933,"2021-01-14 12:06:14","2021-01-14 12:06:14",0,-21.79503000,-46.55669000,1307.00,2021,1,13,19,42,11,NULL,0,388,0,0.00,0,18,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1934,"2021-01-14 12:06:15","2021-01-14 12:06:15",0,-21.79502000,-46.55670000,1303.00,2021,1,13,19,43,31,NULL,0,0,0,0.00,0,18,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1935,"2021-01-14 12:06:15","2021-01-14 12:06:15",0,-21.79504000,-46.55669000,1301.00,2021,1,13,19,44,59,NULL,0,0,0,0.00,5352,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1936,"2021-01-14 12:06:15","2021-01-14 12:06:15",0,-21.79598000,-46.55741000,1301.00,2021,1,13,19,46,20,NULL,0,0,0,22.00,0,18,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1937,"2021-01-14 12:06:15","2021-01-14 12:06:15",0,-21.79399000,-46.55880000,1244.00,2021,1,13,19,47,49,NULL,0,0,0,15.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1938,"2021-01-14 12:06:15","2021-01-14 12:06:15",0,-21.79038000,-46.56123000,1219.00,2021,1,13,19,49,11,NULL,0,0,0,16.00,5353,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1939,"2021-01-14 12:06:15","2021-01-14 12:06:15",0,-21.78752000,-46.56168000,1227.00,2021,1,13,19,50,39,NULL,0,0,0,14.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1940,"2021-01-14 12:06:16","2021-01-14 12:06:16",0,-21.78585000,-46.56293000,1260.00,2021,1,13,19,58,17,NULL,0,387,10,16.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1941,"2021-01-14 12:06:16","2021-01-14 12:06:16",0,-21.78659000,-46.56356000,1235.00,2021,1,13,19,59,43,NULL,0,387,9,20.00,5354,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1942,"2021-01-14 12:06:16","2021-01-14 12:06:16",0,-21.78902000,-46.56415000,1220.00,2021,1,13,20,1,19,NULL,0,388,0,18.00,0,18,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1943,"2021-01-14 12:06:16","2021-01-14 12:06:16",0,-21.79273000,-46.56541000,1211.00,2021,1,13,20,2,28,NULL,0,0,0,16.00,5355,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1944,"2021-01-14 12:06:16","2021-01-14 12:06:16",0,-21.79296000,-46.56587000,1235.00,2021,1,13,20,3,55,NULL,0,0,0,4.00,5355,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1945,"2021-01-14 12:06:17","2021-01-14 12:06:17",0,-21.79292000,-46.56587000,1249.00,2021,1,13,20,5,23,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1946,"2021-01-14 12:06:17","2021-01-14 12:06:17",0,-21.79288000,-46.56591000,1248.00,2021,1,13,20,6,53,NULL,0,0,0,0.00,5355,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1947,"2021-01-14 12:06:17","2021-01-14 12:06:17",0,-21.79296000,-46.56589000,1243.00,2021,1,13,20,8,21,NULL,0,0,0,0.00,5355,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1948,"2021-01-14 12:06:18","2021-01-14 12:06:18",0,-21.79291000,-46.56593000,1253.00,2021,1,13,20,9,50,NULL,88,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1949,"2021-01-14 12:06:18","2021-01-14 12:06:18",0,-21.79297000,-46.56590000,1246.00,2021,1,13,20,11,18,NULL,0,0,0,0.00,5355,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1950,"2021-01-14 12:06:18","2021-01-14 12:06:18",0,-21.79295000,-46.56595000,1248.00,2021,1,13,20,12,48,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1951,"2021-01-14 12:06:18","2021-01-14 12:06:18",0,-21.79299000,-46.56590000,1249.00,2021,1,13,20,14,14,NULL,0,0,0,0.00,5355,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1952,"2021-01-14 12:06:18","2021-01-14 12:06:18",0,-21.79301000,-46.56602000,1250.00,2021,1,13,20,15,46,NULL,0,387,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1953,"2021-01-14 12:06:19","2021-01-14 12:06:19",0,-21.79246000,-46.56702000,1245.00,2021,1,13,20,17,14,NULL,0,386,10,20.00,5355,6,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1954,"2021-01-14 12:06:19","2021-01-14 12:06:19",0,-21.79156000,-46.56816000,1234.00,2021,1,13,20,18,45,NULL,0,387,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1955,"2021-01-14 12:06:19","2021-01-14 12:06:19",0,-21.79155000,-46.56815000,1213.00,2021,1,13,20,20,15,NULL,0,387,0,0.00,5356,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1956,"2021-01-14 12:06:19","2021-01-14 12:06:19",0,-21.79158000,-46.56812000,1201.00,2021,1,13,20,21,49,NULL,0,387,0,0.00,5356,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1957,"2021-01-14 12:06:20","2021-01-14 12:06:20",0,-21.79159000,-46.56807000,1165.00,2021,1,13,20,23,23,NULL,0,387,0,0.00,5356,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1958,"2021-01-14 12:06:21","2021-01-14 12:06:21",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1959,"2021-01-14 12:06:21","2021-01-14 12:06:21",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,9.00,5356,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1960,"2021-01-14 12:06:21","2021-01-14 12:06:21",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,22.00,5356,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1961,"2021-01-14 12:06:22","2021-01-14 12:06:22",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,389,-24,36.00,5356,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1962,"2021-01-14 12:06:22","2021-01-14 12:06:22",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0.00,5357,18,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1963,"2021-01-14 12:06:22","2021-01-14 12:06:22",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,377,5,39.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1964,"2021-01-14 12:06:23","2021-01-14 12:06:23",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,6.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1965,"2021-01-14 12:06:23","2021-01-14 12:06:23",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,383,17,11.00,5358,0,32,NULL,NULL,NULL,NULL,NULL,NULL,1
1966,"2021-01-14 12:06:23","2021-01-14 12:06:23",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,385,-6,12.00,5359,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1967,"2021-01-14 12:06:23","2021-01-14 12:06:23",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,378,43,27.00,5359,0,24,NULL,NULL,NULL,NULL,NULL,NULL,1
1968,"2021-01-14 12:08:24","2021-01-14 12:08:24",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,383,17,11.00,5358,0,32,NULL,NULL,NULL,NULL,NULL,NULL,1
1969,"2021-01-14 12:08:24","2021-01-14 12:08:24",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,385,-6,12.00,5359,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1970,"2021-01-14 12:08:24","2021-01-14 12:08:24",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,378,43,27.00,5359,0,24,NULL,NULL,NULL,NULL,NULL,NULL,1
1971,"2021-01-14 12:08:25","2021-01-14 12:08:25",0,-21.79143000,-46.56790000,1206.00,2021,1,13,14,52,47,NULL,0,390,0,0.00,5349,16,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1972,"2021-01-14 12:08:25","2021-01-14 12:08:25",0,-21.79145000,-46.56793000,1206.00,2021,1,13,14,54,11,NULL,91,390,0,0.00,5349,16,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1973,"2021-01-14 12:08:26","2021-01-14 12:08:26",0,-21.79144000,-46.56794000,1209.00,2021,1,13,14,55,31,NULL,0,390,0,0.00,5349,12,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1974,"2021-01-14 12:08:27","2021-01-14 12:08:27",0,-21.79143000,-46.56695000,1199.00,2021,1,13,14,56,53,NULL,91,387,24,23.00,5349,0,32,NULL,NULL,NULL,NULL,NULL,NULL,1
1975,"2021-01-14 12:08:27","2021-01-14 12:08:27",0,-21.79170000,-46.56572000,1204.00,2021,1,13,14,58,12,NULL,91,389,11,0.00,5349,0,8,NULL,NULL,NULL,NULL,NULL,NULL,1
1976,"2021-01-14 12:08:28","2021-01-14 12:08:28",0,-21.79477000,-46.56181000,1185.00,2021,1,13,14,59,36,NULL,91,385,28,34.00,5349,0,34,NULL,NULL,NULL,NULL,NULL,NULL,1
1977,"2021-01-14 12:08:28","2021-01-14 12:08:28",0,-21.79910000,-46.55825000,1224.00,2021,1,13,15,0,59,NULL,91,385,20,36.00,5350,0,40,NULL,NULL,NULL,NULL,NULL,NULL,1
1978,"2021-01-14 12:08:28","2021-01-14 12:08:28",0,-21.79866000,-46.55522000,1319.00,2021,1,13,15,2,20,NULL,0,389,-24,28.00,5351,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1979,"2021-01-14 12:08:29","2021-01-14 12:08:29",0,-21.79585000,-46.55717000,1305.00,2021,1,13,15,3,39,NULL,0,387,-2,31.00,5351,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1980,"2021-01-14 12:08:29","2021-01-14 12:08:29",0,-21.79481000,-46.55679000,1309.00,2021,1,13,15,4,54,NULL,0,388,0,0.00,5352,10,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1981,"2021-01-14 12:08:29","2021-01-14 12:08:29",0,-21.79367000,-46.55706000,1322.00,2021,1,13,15,5,33,NULL,89,388,0,0.00,5352,26,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1982,"2021-01-14 12:08:29","2021-01-14 12:08:29",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,388,1,0.00,5352,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1983,"2021-01-14 12:08:29","2021-01-14 12:08:29",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,388,0,0.00,5352,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1984,"2021-01-14 12:08:29","2021-01-14 12:08:29",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,388,0,0.00,5352,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1985,"2021-01-14 12:08:30","2021-01-14 12:08:30",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,388,0,0.00,0,18,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1986,"2021-01-14 12:08:30","2021-01-14 12:08:30",0,-21.79505000,-46.55671000,1301.00,2021,1,13,19,40,44,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1987,"2021-01-14 12:08:30","2021-01-14 12:08:30",0,-21.79503000,-46.55669000,1307.00,2021,1,13,19,42,11,NULL,0,388,0,0.00,0,18,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1988,"2021-01-14 12:08:30","2021-01-14 12:08:30",0,-21.79502000,-46.55670000,1303.00,2021,1,13,19,43,31,NULL,0,0,0,0.00,0,18,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1989,"2021-01-14 12:08:31","2021-01-14 12:08:31",0,-21.79504000,-46.55669000,1301.00,2021,1,13,19,44,59,NULL,0,0,0,0.00,5352,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1990,"2021-01-14 12:08:31","2021-01-14 12:08:31",0,-21.79598000,-46.55741000,1301.00,2021,1,13,19,46,20,NULL,0,0,0,22.00,0,18,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1991,"2021-01-14 12:08:31","2021-01-14 12:08:31",0,-21.79399000,-46.55880000,1244.00,2021,1,13,19,47,49,NULL,0,0,0,15.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1992,"2021-01-14 12:08:32","2021-01-14 12:08:32",0,-21.79038000,-46.56123000,1219.00,2021,1,13,19,49,11,NULL,0,0,0,16.00,5353,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1993,"2021-01-14 12:08:33","2021-01-14 12:08:33",0,-21.78752000,-46.56168000,1227.00,2021,1,13,19,50,39,NULL,0,0,0,14.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1994,"2021-01-14 12:08:33","2021-01-14 12:08:33",0,-21.78585000,-46.56293000,1260.00,2021,1,13,19,58,17,NULL,0,387,10,16.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1995,"2021-01-14 12:08:33","2021-01-14 12:08:33",0,-21.78659000,-46.56356000,1235.00,2021,1,13,19,59,43,NULL,0,387,9,20.00,5354,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1996,"2021-01-14 12:08:34","2021-01-14 12:08:34",0,-21.78902000,-46.56415000,1220.00,2021,1,13,20,1,19,NULL,0,388,0,18.00,0,18,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1997,"2021-01-14 12:08:34","2021-01-14 12:08:34",0,-21.79273000,-46.56541000,1211.00,2021,1,13,20,2,28,NULL,0,0,0,16.00,5355,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1998,"2021-01-14 12:08:34","2021-01-14 12:08:34",0,-21.79296000,-46.56587000,1235.00,2021,1,13,20,3,55,NULL,0,0,0,4.00,5355,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
1999,"2021-01-14 12:08:34","2021-01-14 12:08:34",0,-21.79292000,-46.56587000,1249.00,2021,1,13,20,5,23,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
2000,"2021-01-14 12:08:34","2021-01-14 12:08:34",0,-21.79288000,-46.56591000,1248.00,2021,1,13,20,6,53,NULL,0,0,0,0.00,5355,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
2001,"2021-01-14 12:08:34","2021-01-14 12:08:34",0,-21.79296000,-46.56589000,1243.00,2021,1,13,20,8,21,NULL,0,0,0,0.00,5355,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
2002,"2021-01-14 12:08:35","2021-01-14 12:08:35",0,-21.79291000,-46.56593000,1253.00,2021,1,13,20,9,50,NULL,88,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
2003,"2021-01-14 12:08:35","2021-01-14 12:08:35",0,-21.79297000,-46.56590000,1246.00,2021,1,13,20,11,18,NULL,0,0,0,0.00,5355,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
2004,"2021-01-14 12:08:35","2021-01-14 12:08:35",0,-21.79295000,-46.56595000,1248.00,2021,1,13,20,12,48,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
2005,"2021-01-14 12:08:36","2021-01-14 12:08:36",0,-21.79299000,-46.56590000,1249.00,2021,1,13,20,14,14,NULL,0,0,0,0.00,5355,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
2006,"2021-01-14 12:08:36","2021-01-14 12:08:36",0,-21.79301000,-46.56602000,1250.00,2021,1,13,20,15,46,NULL,0,387,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
2007,"2021-01-14 12:08:36","2021-01-14 12:08:36",0,-21.79246000,-46.56702000,1245.00,2021,1,13,20,17,14,NULL,0,386,10,20.00,5355,6,0,NULL,NULL,NULL,NULL,NULL,NULL,1
2008,"2021-01-14 12:08:37","2021-01-14 12:08:37",0,-21.79156000,-46.56816000,1234.00,2021,1,13,20,18,45,NULL,0,387,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
2009,"2021-01-14 12:08:37","2021-01-14 12:08:37",0,-21.79155000,-46.56815000,1213.00,2021,1,13,20,20,15,NULL,0,387,0,0.00,5356,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
